DateTime|SurfTermo|TermoSBE|ConductSBE|ScSBE|Lat|Lon|Speed|Cours
10.08.2021  17:02:07|-100.0|15.8308|7.4215|115.328312|51.579922|105.044891|0.61|79.6
10.08.2021  17:02:15|-100.0|15.837|7.42152|115.341625|51.579922|105.044907|0.58|81.2
10.08.2021  17:02:20|-100.0|15.8357|7.42148|115.285992|51.579922|105.044922|0.58|81.8
10.08.2021  17:02:28|-100.0|15.831|7.4215|115.327723|51.579922|105.044922|0.53|81.8
10.08.2021  17:02:33|-100.0|15.8338|7.42148|115.290804|51.579922|105.04493|0.52|81.9
10.08.2021  17:02:41|-100.0|15.8267|7.4215|115.338812|51.57991|105.044975|0.49|87.1
10.08.2021  17:02:46|-100.0|15.826|7.42146|115.281662|51.57991|105.044975|0.46|87.1
10.08.2021  17:02:54|-100.0|15.8279|7.4215|115.335744|51.57991|105.044975|0.43|87.1
10.08.2021  17:02:57|-100.0|15.8296|7.42146|115.272221|51.57991|105.044975|0.42|87.1
10.08.2021  17:03:07|-100.0|15.8311|7.4215|115.327473|51.57991|105.044975|0.39|87.1
10.08.2021  17:03:12|-100.0|15.8234|7.42148|115.317833|51.57991|105.044983|0.39|87.2
10.08.2021  17:03:20|-100.0|15.8206|7.42148|115.325109|51.579899|105.045036|0.4|90.0
10.08.2021  17:03:25|-100.0|15.8236|7.42148|115.317303|51.579899|105.045052|0.4|90.0
10.08.2021  17:03:33|-100.0|15.8272|7.42148|115.308057|51.579899|105.045052|0.38|90.0
10.08.2021  17:03:38|-100.0|15.8277|7.42148|115.306749|51.579899|105.045052|0.36|90.0
10.08.2021  17:03:46|-100.0|15.8308|7.4215|115.328152|51.579899|105.045052|0.35|90.0
10.08.2021  17:03:51|-100.0|15.8288|7.42148|115.303754|51.579899|105.045052|0.34|90.0
10.08.2021  17:03:59|-100.0|15.8239|7.42148|115.316508|51.579899|105.04509|0.35|92.5
10.08.2021  17:04:04|-100.0|15.8243|7.42146|115.285983|51.579903|105.04512|0.36|92.0
10.08.2021  17:04:12|-100.0|15.8282|7.42148|115.305348|51.579903|105.04512|0.35|92.0
10.08.2021  17:04:17|-100.0|15.8299|7.42146|115.271393|51.579903|105.045143|0.3|95.0
10.08.2021  17:04:25|-100.0|15.8264|7.42148|115.310095|51.579903|105.045158|0.3|95.9
10.08.2021  17:04:30|-100.0|15.8248|7.42146|115.284618|51.579903|105.045158|0.29|95.9
10.08.2021  17:04:38|-100.0|15.8231|7.42148|115.318675|51.579899|105.045181|0.29|96.9
10.08.2021  17:04:43|-100.0|15.8201|7.42146|115.296888|51.579899|105.045219|0.31|96.3
10.08.2021  17:04:51|-100.0|15.8211|7.42148|115.323796|51.579899|105.045219|0.3|96.3
10.08.2021  17:04:56|-100.0|15.8202|7.42146|115.296656|51.579887|105.045273|0.33|99.0
10.08.2021  17:05:04|-100.0|15.8258|7.4215|115.341132|51.579887|105.045334|0.34|97.4
10.08.2021  17:05:09|-100.0|15.8251|7.42146|115.283955|51.579887|105.045334|0.33|97.4
10.08.2021  17:05:17|-100.0|15.8255|7.42148|115.312521|51.579884|105.045349|0.33|97.2
10.08.2021  17:05:22|-100.0|15.823|7.42146|115.289324|51.579887|105.04541|0.36|95.3
10.08.2021  17:05:30|-100.0|15.8265|7.42148|115.309839|51.579887|105.04541|0.34|95.3
10.08.2021  17:05:35|-100.0|15.8262|7.42146|115.281047|51.579887|105.045425|0.34|95.2
10.08.2021  17:05:40|-100.0|15.8238|7.42148|115.31688|51.579887|105.045425|0.33|95.2
10.08.2021  17:05:48|-100.0|15.8222|7.42146|115.29141|51.579887|105.045425|0.32|95.2
10.08.2021  17:05:56|-100.0|15.8166|7.42148|115.335542|51.579887|105.045425|0.31|95.2
10.08.2021  17:06:01|-100.0|15.8138|7.42143|115.268998|51.579884|105.045464|0.35|92.5
10.08.2021  17:06:09|-100.0|15.8165|7.42146|115.306118|51.579884|105.045502|0.36|93.3
10.08.2021  17:06:14|-100.0|15.8166|7.42146|115.305891|51.579884|105.045502|0.35|93.3
10.08.2021  17:06:22|-100.0|15.8167|7.42146|115.305707|51.579884|105.04554|0.4|92.4
10.08.2021  17:06:27|-100.0|15.8177|7.42142|115.243946|51.579884|105.045578|0.43|93.2
10.08.2021  17:06:35|-100.0|15.8201|7.42146|115.296943|51.579891|105.04567|0.53|90.9
10.08.2021  17:06:40|-100.0|15.8155|7.42146|115.308761|51.579895|105.045715|0.59|90.0
10.08.2021  17:06:48|-100.0|15.8149|7.42146|115.310391|51.579895|105.045761|0.57|87.9
10.08.2021  17:06:53|-100.0|15.8102|7.42144|115.293068|51.579903|105.045815|0.61|86.6
10.08.2021  17:07:01|-100.0|15.8101|7.42146|115.322864|51.57991|105.045952|1.08|85.2
10.08.2021  17:07:06|-100.0|15.8109|7.42143|115.276286|51.579914|105.045982|1.06|85.2
10.08.2021  17:07:14|-100.0|15.8175|7.42146|115.303631|51.579918|105.046043|1.15|84.3
10.08.2021  17:07:19|-100.0|15.8167|7.42143|115.261304|51.579918|105.046043|1.06|84.3
10.08.2021  17:07:27|-100.0|15.8094|7.42143|115.280184|51.579922|105.046127|1.35|83.4
10.08.2021  17:07:32|-100.0|15.8117|7.42143|115.274262|51.579922|105.046135|1.06|84.2
10.08.2021  17:07:40|-100.0|15.8093|7.42144|115.295327|51.579918|105.046257|1.13|86.5
10.08.2021  17:07:45|-100.0|15.8114|7.42141|115.245527|51.579918|105.046257|1.05|86.5
10.08.2021  17:07:53|-100.0|15.81|7.42143|115.278774|51.57991|105.046402|1.29|88.9
10.08.2021  17:07:58|-100.0|15.8084|7.42141|115.253247|51.57991|105.046463|1.27|90.0
10.08.2021  17:08:06|-100.0|15.8108|7.42144|115.291464|51.57991|105.046478|1.05|90.0
10.08.2021  17:08:11|-100.0|15.7987|7.42141|115.278451|51.57991|105.046509|1.03|90.0
10.08.2021  17:08:19|-100.0|15.8052|7.42143|115.291256|51.57991|105.046547|1.0|91.5
10.08.2021  17:08:24|-100.0|15.8058|7.42141|115.260063|51.57991|105.046585|0.99|91.1
10.08.2021  17:08:32|-100.0|15.806|7.42143|115.289091|51.57991|105.046638|1.06|91.7
10.08.2021  17:08:37|-100.0|15.8047|7.42141|115.262921|51.57991|105.046638|0.99|91.7
10.08.2021  17:08:45|-100.0|15.8081|7.42143|115.283818|51.57991|105.046654|0.95|91.8
10.08.2021  17:08:50|-100.0|15.8116|7.42142|115.259677|51.57991|105.046738|0.91|91.2
10.08.2021  17:08:58|-100.0|15.811|7.42143|115.27619|51.57991|105.046761|0.79|90.7
10.08.2021  17:09:03|-100.0|15.8099|7.42142|115.264285|51.57991|105.046783|0.79|90.3
10.08.2021  17:09:11|-100.0|15.8108|7.42146|115.321021|51.579914|105.046829|0.76|88.9
10.08.2021  17:09:16|-100.0|15.8088|7.42141|115.252353|51.579914|105.046875|0.72|89.2
10.08.2021  17:09:24|-100.0|15.807|7.42143|115.286418|51.579918|105.046913|0.68|88.5
10.08.2021  17:09:29|-100.0|15.8065|7.42142|115.272944|51.579918|105.046982|0.81|87.4
10.08.2021  17:09:37|-100.0|15.8039|7.42143|115.294568|51.579941|105.047073|1.01|81.0
10.08.2021  17:09:42|-100.0|15.8075|7.42141|115.255532|51.579945|105.047104|0.98|81.6
10.08.2021  17:09:50|-100.0|15.8073|7.42141|115.256186|51.579945|105.047134|0.91|81.1
10.08.2021  17:09:55|-100.0|15.8088|7.4214|115.237429|51.579941|105.04715|0.95|81.0
10.08.2021  17:10:03|-100.0|15.8079|7.42143|115.284266|51.579945|105.047203|0.97|81.1
10.08.2021  17:10:08|-100.0|15.8059|7.42139|115.230086|51.579948|105.047234|0.96|80.7
10.08.2021  17:10:16|-100.0|15.8026|7.42141|115.26838|51.579956|105.047272|0.92|80.7
10.08.2021  17:10:21|-100.0|15.8029|7.42139|115.238|51.57996|105.047295|0.89|79.5
10.08.2021  17:10:29|-100.0|15.8047|7.42143|115.292553|51.579967|105.047333|0.82|76.7
10.08.2021  17:10:34|-100.0|15.8063|7.42139|115.229167|51.579975|105.047379|0.8|78.2
10.08.2021  17:10:42|-100.0|15.8022|7.42141|115.269498|51.579975|105.047432|0.75|80.6
10.08.2021  17:10:47|-100.0|15.8014|7.42139|115.241933|51.579979|105.047462|0.74|82.1
10.08.2021  17:10:55|-100.0|15.7987|7.42139|115.248995|51.579983|105.047516|0.82|78.9
10.08.2021  17:11:00|-100.0|15.8023|7.42137|115.209916|51.579987|105.047539|0.78|79.5
10.08.2021  17:11:08|-100.0|15.8027|7.42139|115.238593|51.579987|105.047562|0.74|79.4
10.08.2021  17:11:13|-100.0|15.8056|7.42137|115.201397|51.579987|105.047577|0.71|79.8
10.08.2021  17:11:21|-100.0|15.8072|7.42141|115.256389|51.57999|105.047623|0.73|80.7
10.08.2021  17:11:26|-100.0|15.8083|7.4214|115.238959|51.57999|105.047646|0.71|80.9
10.08.2021  17:11:34|-100.0|15.8089|7.42141|115.251991|51.579994|105.047684|0.71|82.1
10.08.2021  17:11:39|-100.0|15.8117|7.42139|115.215251|51.579994|105.047707|0.71|82.6
10.08.2021  17:11:47|-100.0|15.8176|7.42141|115.229415|51.579998|105.047745|0.69|83.0
10.08.2021  17:11:52|-100.0|15.8148|7.42139|115.207138|51.579998|105.047775|0.66|84.3
10.08.2021  17:12:00|-100.0|15.8174|7.42146|115.303863|51.580006|105.047813|0.64|82.5
10.08.2021  17:12:05|-100.0|15.8141|7.42141|115.238382|51.580006|105.047821|0.61|82.7
10.08.2021  17:12:13|-100.0|15.813|7.42143|115.270862|51.580009|105.047852|0.59|82.9
10.08.2021  17:12:18|-100.0|15.8121|7.42139|115.214117|51.580009|105.047867|0.58|83.2
10.08.2021  17:12:26|-100.0|15.8092|7.42142|115.266112|51.580009|105.047905|0.57|84.4
10.08.2021  17:12:31|-100.0|15.8107|7.42141|115.247285|51.580009|105.04792|0.56|84.6
10.08.2021  17:12:39|-100.0|15.8129|7.42142|115.25637|51.580009|105.047981|0.62|86.0
10.08.2021  17:12:44|-100.0|15.8162|7.42141|115.232936|51.580009|105.047981|0.59|86.0
10.08.2021  17:12:52|-100.0|15.8185|7.42141|115.227124|51.580009|105.048027|0.59|86.0
10.08.2021  17:12:57|-100.0|15.8183|7.42139|115.197926|51.580006|105.048058|0.6|87.0
10.08.2021  17:13:05|-100.0|15.8163|7.42141|115.232717|51.580006|105.04808|0.58|88.2
10.08.2021  17:13:10|-100.0|15.8197|7.4214|115.209253|51.580006|105.048096|0.56|88.3
10.08.2021  17:13:18|-100.0|15.8236|7.42142|115.228525|51.580006|105.048096|0.51|88.3
10.08.2021  17:13:23|-100.0|15.8234|7.42139|115.184937|51.580006|105.048096|0.49|88.3
10.08.2021  17:13:31|-100.0|15.8223|7.42144|115.261526|51.580006|105.048096|0.45|88.3
10.08.2021  17:13:36|-100.0|15.8239|7.42141|115.213063|51.580009|105.048119|0.45|88.2
10.08.2021  17:13:44|-100.0|15.8216|7.42144|115.263473|51.580013|105.048149|0.45|86.7
10.08.2021  17:13:49|-100.0|15.8205|7.42141|115.221784|51.580009|105.048187|0.45|90.0
10.08.2021  17:13:57|-100.0|15.8213|7.42146|115.293798|51.580013|105.048225|0.48|87.4
10.08.2021  17:14:02|-100.0|15.8208|7.42139|115.191487|51.580017|105.048241|0.48|87.5
10.08.2021  17:14:10|-100.0|15.8236|7.42144|115.258206|51.580017|105.048256|0.45|87.6
10.08.2021  17:14:15|-100.0|15.8212|7.42141|115.220071|51.580017|105.048271|0.45|87.4
10.08.2021  17:14:23|-100.0|15.8265|7.42144|115.250731|51.580017|105.048294|0.45|87.5
10.08.2021  17:14:28|-100.0|15.8259|7.42141|115.207874|51.580013|105.048325|0.45|89.1
10.08.2021  17:14:36|-100.0|15.8243|7.42144|115.256496|51.580009|105.048393|0.48|89.2
10.08.2021  17:14:41|-100.0|15.8227|7.4214|115.201315|51.580009|105.048401|0.47|90.0
10.08.2021  17:14:49|-100.0|15.8248|7.42146|115.284844|51.580009|105.048439|0.48|90.0
10.08.2021  17:14:54|-100.0|15.824|7.42144|115.257166|51.580009|105.048454|0.48|90.0
10.08.2021  17:15:02|-100.0|15.8207|7.42144|115.265836|51.580009|105.04847|0.43|90.0
10.08.2021  17:15:07|-100.0|15.8246|7.42141|115.211347|51.580009|105.048485|0.43|90.0
10.08.2021  17:15:15|-100.0|15.8207|7.42144|115.265623|51.580013|105.048508|0.51|89.1
10.08.2021  17:15:20|-100.0|15.8213|7.42141|115.219923|51.580009|105.048553|0.55|90.0
10.08.2021  17:15:28|-100.0|15.8214|7.42144|115.26386|51.580009|105.048561|0.52|90.0
10.08.2021  17:15:33|-100.0|15.8206|7.42139|115.192078|51.580013|105.048569|0.5|89.2
10.08.2021  17:15:41|-100.0|15.817|7.42141|115.23113|51.580013|105.048576|0.48|89.2
10.08.2021  17:15:46|-100.0|15.8207|7.42141|115.221342|51.580013|105.048592|0.47|89.2
10.08.2021  17:15:54|-100.0|15.8234|7.42144|115.258855|51.580013|105.04863|0.47|90.0
10.08.2021  17:15:59|-100.0|15.8252|7.42139|115.180146|51.580013|105.048676|0.51|91.1
10.08.2021  17:16:07|-100.0|15.8247|7.42144|115.255438|51.580009|105.048698|0.5|91.0
10.08.2021  17:16:12|-100.0|15.8222|7.42141|115.217517|51.580013|105.048706|0.49|91.0
10.08.2021  17:16:20|-100.0|15.8152|7.42141|115.235703|51.580013|105.048721|0.46|90.0
10.08.2021  17:16:25|-100.0|15.8162|7.42141|115.233148|51.580013|105.048737|0.47|90.0
10.08.2021  17:16:33|-100.0|15.8198|7.42141|115.223692|51.580009|105.048759|0.45|90.7
10.08.2021  17:16:38|-100.0|15.819|7.42139|115.196158|51.580006|105.048805|0.48|90.7
10.08.2021  17:16:46|-100.0|15.8223|7.42141|115.217202|51.580006|105.048828|0.47|90.3
10.08.2021  17:16:51|-100.0|15.8226|7.42139|115.186949|51.580006|105.048828|0.45|90.3
10.08.2021  17:16:59|-100.0|15.8219|7.42141|115.218231|51.580009|105.048851|0.43|90.0
10.08.2021  17:17:04|-100.0|15.8217|7.42139|115.189215|51.580009|105.048866|0.43|90.0
10.08.2021  17:17:12|-100.0|15.8252|7.42141|115.209802|51.580013|105.048882|0.42|89.3
10.08.2021  17:17:17|-100.0|15.826|7.42141|115.207648|51.580006|105.048943|0.46|90.0
10.08.2021  17:17:25|-100.0|15.8232|7.42146|115.288907|51.580006|105.04895|0.44|90.0
10.08.2021  17:17:30|-100.0|15.8242|7.42139|115.182741|51.580006|105.048958|0.43|90.9
10.08.2021  17:17:38|-100.0|15.8257|7.42141|115.20852|51.580006|105.048958|0.41|90.9
10.08.2021  17:17:43|-100.0|15.8248|7.42141|115.21078|51.580006|105.048958|0.4|90.9
10.08.2021  17:17:51|-100.0|15.8231|7.42141|115.215201|51.580002|105.048973|0.39|90.9
10.08.2021  17:17:56|-100.0|15.8225|7.42139|115.187155|51.579994|105.049011|0.41|93.1
10.08.2021  17:18:04|-100.0|15.823|7.42141|115.215478|51.579994|105.049011|0.4|93.1
10.08.2021  17:18:09|-100.0|15.823|7.42139|115.185936|51.579987|105.049042|0.41|93.7
10.08.2021  17:18:17|-100.0|15.8189|7.42141|115.226198|51.579983|105.049072|0.38|93.9
10.08.2021  17:18:22|-100.0|15.8173|7.42139|115.200594|51.579983|105.049095|0.39|94.6
10.08.2021  17:18:30|-100.0|15.8149|7.42141|115.236535|51.579983|105.04911|0.42|94.5
10.08.2021  17:18:35|-100.0|15.8161|7.42139|115.203766|51.579983|105.049126|0.42|94.4
10.08.2021  17:18:43|-100.0|15.817|7.42139|115.201413|51.579975|105.049187|0.41|96.0
10.08.2021  17:18:48|-100.0|15.813|7.42139|115.211811|51.579975|105.049194|0.41|95.9
10.08.2021  17:18:56|-100.0|15.8067|7.42139|115.228183|51.579975|105.049194|0.39|95.9
10.08.2021  17:19:01|-100.0|15.8047|7.42138|115.218571|51.579975|105.04921|0.39|95.8
10.08.2021  17:19:09|-100.0|15.8112|7.42141|115.246079|51.579975|105.049232|0.4|96.3
10.08.2021  17:19:14|-100.0|15.8123|7.42137|115.184028|51.579971|105.049271|0.39|97.1
10.08.2021  17:19:22|-100.0|15.8148|7.42139|115.207217|51.579967|105.049309|0.43|97.1
10.08.2021  17:19:27|-100.0|15.8126|7.42138|115.198147|51.579967|105.049324|0.42|98.6
10.08.2021  17:19:35|-100.0|15.8123|7.42139|115.213729|51.579967|105.049324|0.4|98.6
10.08.2021  17:19:40|-100.0|15.8116|7.42137|115.185808|51.579967|105.049324|0.39|98.6
10.08.2021  17:19:48|-100.0|15.8136|7.42139|115.210248|51.579967|105.049324|0.37|98.6
10.08.2021  17:19:53|-100.0|15.8134|7.42137|115.181305|51.579967|105.049324|0.36|98.6
10.08.2021  17:20:01|-100.0|15.813|7.42141|115.241452|51.57996|105.04937|0.35|99.7
10.08.2021  17:20:06|-100.0|15.8121|7.42135|115.154906|51.57996|105.049385|0.35|99.7
10.08.2021  17:20:14|-100.0|15.808|7.42139|115.22488|51.57996|105.049385|0.34|99.7
10.08.2021  17:20:19|-100.0|15.8007|7.42136|115.199405|51.57996|105.049385|0.33|99.7
10.08.2021  17:20:27|-100.0|15.8072|7.42137|115.197404|51.57996|105.049385|0.31|99.7
10.08.2021  17:20:32|-100.0|15.8111|7.42137|115.187151|51.57996|105.049385|0.31|99.7
10.08.2021  17:20:40|-100.0|15.8125|7.42138|115.198289|51.579952|105.0495|0.4|97.1
10.08.2021  17:20:45|-100.0|15.8095|7.42137|115.191203|51.579948|105.049553|0.43|96.9
10.08.2021  17:20:53|-100.0|15.8076|7.42138|115.211031|51.579948|105.049583|0.43|97.5
10.08.2021  17:20:58|-100.0|15.8122|7.42135|115.154739|51.579948|105.049583|0.41|97.5
10.08.2021  17:21:06|-100.0|15.8128|7.42137|115.182751|51.579945|105.049629|0.41|96.0
10.08.2021  17:21:11|-100.0|15.8101|7.42136|115.174886|51.579945|105.049629|0.4|96.0
10.08.2021  17:21:19|-100.0|15.7989|7.42137|115.218858|51.579945|105.049629|0.38|96.0
10.08.2021  17:21:24|-100.0|15.8052|7.42135|115.172935|51.579937|105.049667|0.42|97.7
10.08.2021  17:21:32|-100.0|15.8045|7.42136|115.189583|51.579922|105.049873|0.71|97.4
10.08.2021  17:21:37|-100.0|15.8024|7.42136|115.194822|51.579922|105.049995|1.21|95.1
10.08.2021  17:21:45|-100.0|15.802|7.42135|115.18131|51.579926|105.050018|1.12|94.3
10.08.2021  17:21:50|-100.0|15.7962|7.42134|115.181406|51.579926|105.050049|1.03|94.5
10.08.2021  17:21:58|-100.0|15.8044|7.42135|115.175063|51.579926|105.050056|0.95|94.4
10.08.2021  17:22:03|-100.0|15.8049|7.42136|115.188459|51.579926|105.050056|0.9|94.4
10.08.2021  17:22:11|-100.0|15.8079|7.42137|115.195489|51.579926|105.050056|0.82|94.4
10.08.2021  17:22:16|-100.0|15.8058|7.42133|115.141722|51.579926|105.050117|0.83|94.4
10.08.2021  17:22:24|-100.0|15.8047|7.42136|115.188952|51.579926|105.050117|0.76|94.4
10.08.2021  17:22:29|-100.0|15.8026|7.42135|115.179708|51.579926|105.050117|0.72|94.4
10.08.2021  17:22:37|-100.0|15.8027|7.42135|115.179248|51.579922|105.050171|0.77|94.4
10.08.2021  17:22:42|-100.0|15.8015|7.42133|115.152802|51.579922|105.050171|0.73|94.4
10.08.2021  17:22:50|-100.0|15.803|7.42134|115.16379|51.579922|105.050171|0.68|94.4
10.08.2021  17:22:55|-100.0|15.8051|7.42133|115.143547|51.579918|105.050232|0.81|93.8
10.08.2021  17:23:03|-100.0|15.8055|7.42135|115.172043|51.579914|105.050285|0.74|93.7
10.08.2021  17:23:08|-100.0|15.8044|7.42134|115.160208|51.579914|105.050285|0.71|93.7
10.08.2021  17:23:16|-100.0|15.8042|7.42137|115.205027|51.579914|105.050354|0.69|92.7
10.08.2021  17:23:21|-100.0|15.7998|7.42133|115.157196|51.579914|105.050392|0.7|91.8
10.08.2021  17:23:29|-100.0|15.8042|7.42133|115.14578|51.579922|105.050438|0.64|90.0
10.08.2021  17:23:34|-100.0|15.8034|7.42133|115.147834|51.579922|105.050438|0.61|90.0
10.08.2021  17:23:42|-100.0|15.8077|7.42135|115.166322|51.579926|105.050468|0.61|89.2
10.08.2021  17:23:47|-100.0|15.808|7.42135|115.165621|51.579926|105.050468|0.58|89.2
10.08.2021  17:23:55|-100.0|15.8065|7.42135|115.169484|51.579926|105.050468|0.55|89.2
10.08.2021  17:24:00|-100.0|15.797|7.42132|115.14954|51.579933|105.050583|0.55|87.9
10.08.2021  17:24:08|-100.0|15.8091|7.42136|115.177475|51.579933|105.050629|0.56|88.1
10.08.2021  17:24:13|-100.0|15.8099|7.42131|115.101509|51.579937|105.050667|0.57|88.2
10.08.2021  17:24:21|-100.0|15.8075|7.42135|115.166961|51.579937|105.050735|0.65|88.2
10.08.2021  17:24:26|-100.0|15.7998|7.42131|115.127643|51.579937|105.050789|0.73|87.4
10.08.2021  17:24:34|-100.0|15.7988|7.42136|115.204213|51.579933|105.050835|0.8|87.3
10.08.2021  17:24:39|-100.0|15.7996|7.42133|115.157783|51.579941|105.05088|0.8|85.5
10.08.2021  17:24:47|-100.0|15.7966|7.42135|115.195148|51.579952|105.051018|0.91|85.1
10.08.2021  17:24:52|-100.0|15.7964|7.42132|115.151281|51.579948|105.051064|0.92|85.4
10.08.2021  17:25:00|-100.0|15.801|7.42135|115.183627|51.579952|105.051147|1.22|87.2
10.08.2021  17:25:05|-100.0|15.7993|7.42131|115.128973|51.579956|105.051178|1.24|86.6
10.08.2021  17:25:13|-100.0|15.7964|7.42131|115.136651|51.579956|105.051231|1.22|86.5
10.08.2021  17:25:18|-100.0|15.8008|7.42132|115.139918|51.579956|105.051254|1.28|85.9
10.08.2021  17:25:26|-100.0|15.795|7.42135|115.19945|51.579956|105.0513|1.18|86.2
10.08.2021  17:25:31|-100.0|15.7934|7.42131|115.144193|51.57996|105.051315|1.1|86.3
10.08.2021  17:25:39|-100.0|15.7993|7.42131|115.128977|51.579964|105.051384|0.92|86.5
10.08.2021  17:25:44|-100.0|15.7987|7.42131|115.13045|51.579967|105.051422|0.92|86.0
10.08.2021  17:25:52|-100.0|15.7982|7.42133|115.16137|51.579967|105.05146|0.88|86.0
10.08.2021  17:25:57|-100.0|15.7996|7.4213|115.113404|51.579967|105.051491|0.83|85.7
10.08.2021  17:26:05|-100.0|15.7999|7.42135|115.186565|51.579967|105.051537|0.78|86.6
10.08.2021  17:26:10|-100.0|15.8027|7.42131|115.120016|51.579967|105.051559|0.77|87.3
10.08.2021  17:26:18|-100.0|15.7984|7.42133|115.160874|51.579967|105.05159|0.74|87.5
10.08.2021  17:26:23|-100.0|15.7978|7.42131|115.132749|51.579967|105.051605|0.72|87.3
10.08.2021  17:26:31|-100.0|15.8028|7.42133|115.149459|51.579971|105.051659|0.73|85.6
10.08.2021  17:26:36|-100.0|15.799|7.42132|115.144456|51.579975|105.051682|0.73|85.9
10.08.2021  17:26:44|-100.0|15.7988|7.42133|115.159779|51.579975|105.051727|0.76|85.9
10.08.2021  17:26:49|-100.0|15.8017|7.42129|115.093047|51.579975|105.051758|0.71|87.0
10.08.2021  17:26:57|-100.0|15.7927|7.42133|115.175554|51.579975|105.051796|0.71|87.9
10.08.2021  17:27:02|-100.0|15.7944|7.42132|115.156575|51.579971|105.051826|0.69|89.1
10.08.2021  17:27:10|-100.0|15.797|7.42133|115.164561|51.579971|105.051872|0.69|89.1
10.08.2021  17:27:15|-100.0|15.7952|7.42131|115.139469|51.579971|105.051895|0.69|90.0
10.08.2021  17:27:23|-100.0|15.7941|7.42131|115.142499|51.579967|105.051933|0.68|88.7
10.08.2021  17:27:28|-100.0|15.7947|7.42129|115.111253|51.579967|105.051956|0.7|90.0
10.08.2021  17:27:36|-100.0|15.7993|7.42133|115.158593|51.579967|105.052002|0.7|90.8
10.08.2021  17:27:41|-100.0|15.7964|7.42131|115.136447|51.579967|105.052025|0.7|90.8
10.08.2021  17:27:49|-100.0|15.7986|7.42132|115.145474|51.579967|105.052071|0.7|92.0
10.08.2021  17:27:54|-100.0|15.8007|7.42131|115.125362|51.579964|105.052086|0.68|93.0
10.08.2021  17:28:02|-100.0|15.7976|7.42132|115.148129|51.579964|105.052132|0.68|93.9
10.08.2021  17:28:07|-100.0|15.7977|7.42129|115.103461|51.579964|105.052155|0.67|93.7
10.08.2021  17:28:15|-100.0|15.8005|7.42131|115.125955|51.579964|105.052193|0.67|92.5
10.08.2021  17:28:20|-100.0|15.7979|7.42127|115.073346|51.57996|105.052208|0.66|92.4
10.08.2021  17:28:28|-100.0|15.7967|7.42134|115.180049|51.57996|105.052254|0.66|92.2
10.08.2021  17:28:33|-100.0|15.8071|7.42128|115.064386|51.57996|105.052284|0.67|92.4
10.08.2021  17:28:41|-100.0|15.8064|7.42133|115.140075|51.579956|105.05233|0.67|93.3
10.08.2021  17:28:46|-100.0|15.8064|7.4213|115.095732|51.579948|105.052345|0.66|94.4
10.08.2021  17:28:54|-100.0|15.8052|7.42133|115.143236|51.579948|105.052383|0.66|94.0
10.08.2021  17:28:59|-100.0|15.8078|7.4213|115.092098|51.579948|105.052414|0.67|94.1
10.08.2021  17:29:07|-100.0|15.8001|7.42131|115.126691|51.579937|105.05246|0.68|95.3
10.08.2021  17:29:12|-100.0|15.8007|7.42131|115.125338|51.579937|105.05249|0.7|95.9
10.08.2021  17:29:20|-100.0|15.8014|7.42131|115.123509|51.579933|105.052528|0.71|96.8
10.08.2021  17:29:25|-100.0|15.8033|7.42129|115.088942|51.579926|105.052551|0.7|97.6
10.08.2021  17:29:33|-100.0|15.7992|7.42131|115.129113|51.579918|105.052589|0.71|100.2
10.08.2021  17:29:38|-100.0|15.8|7.4213|115.112311|51.579918|105.052612|0.69|100.2
10.08.2021  17:29:46|-100.0|15.8017|7.42131|115.122633|51.579922|105.05265|0.66|98.8
10.08.2021  17:29:51|-100.0|15.8019|7.42129|115.092632|51.579922|105.052681|0.66|98.2
10.08.2021  17:29:59|-100.0|15.7996|7.42131|115.128187|51.579914|105.052719|0.69|99.4
10.08.2021  17:30:04|-100.0|15.7892|7.42129|115.12543|51.579914|105.05275|0.71|99.7
10.08.2021  17:30:12|-100.0|15.791|7.42129|115.120936|51.57991|105.052795|0.7|98.9
10.08.2021  17:30:17|-100.0|15.7909|7.42127|115.091566|51.579914|105.052818|0.68|97.1
10.08.2021  17:30:25|-100.0|15.7901|7.42129|115.123176|51.579914|105.052864|0.68|96.2
10.08.2021  17:30:30|-100.0|15.7942|7.42127|115.082911|51.57991|105.052895|0.7|96.9
10.08.2021  17:30:38|-100.0|15.7935|7.42129|115.114362|51.579899|105.052925|0.68|97.1
10.08.2021  17:30:43|-100.0|15.7924|7.42127|115.087746|51.579903|105.052948|0.67|95.6
10.08.2021  17:30:51|-100.0|15.7955|7.42127|115.079597|51.579906|105.052986|0.67|92.0
10.08.2021  17:30:56|-100.0|15.7996|7.42127|115.069023|51.579906|105.053009|0.66|95.5
10.08.2021  17:31:04|-100.0|15.7961|7.42129|115.107698|51.579903|105.053047|0.68|95.6
10.08.2021  17:31:09|-100.0|15.7972|7.42125|115.045575|51.579899|105.05307|0.67|96.4
10.08.2021  17:31:17|-100.0|15.797|7.42128|115.090566|51.579895|105.053108|0.66|93.2
10.08.2021  17:31:22|-100.0|15.7926|7.42127|115.087084|51.579895|105.053139|0.66|92.9
10.08.2021  17:31:30|-100.0|15.7901|7.42127|115.093563|51.579891|105.053177|0.65|94.8
10.08.2021  17:31:35|-100.0|15.7901|7.42126|115.078787|51.579891|105.0532|0.65|94.5
10.08.2021  17:31:43|-100.0|15.7907|7.42127|115.09212|51.579887|105.053238|0.64|96.7
