Time,T,Lat,Lon
2021-08-16 06:28:51,18.4521,55.293682,109.711418
2021-08-16 06:43:54,17.4813,55.29467,109.711784
2021-08-16 06:58:58,17.7276,55.295219,109.712875
2021-08-16 07:14:00,17.9927,55.296223,109.713928
2021-08-16 07:29:05,17.7655,55.29665,109.714462
2021-08-16 07:44:07,17.6651,55.297195,109.715248
2021-08-16 07:59:12,18.6791,55.297829,109.71685
2021-08-16 08:14:15,19.0757,55.326118,109.689957
2021-08-16 08:29:22,18.7321,55.357552,109.657562
2021-08-16 08:44:23,19.4334,55.388653,109.624458
2021-08-16 08:59:23,19.1776,55.420044,109.593994
2021-08-16 09:14:23,19.3649,55.451206,109.563576
2021-08-16 09:29:23,18.8213,55.481365,109.534058
2021-08-16 09:44:27,18.342,55.51112,109.504791
2021-08-16 09:59:29,17.8476,55.541515,109.475739
2021-08-16 10:14:30,19.2623,55.572067,109.44709
2021-08-16 10:29:30,19.7225,55.602711,109.419151
2021-08-16 10:44:30,20.2655,55.633427,109.392578
2021-08-16 10:59:30,20.7644,55.650715,109.369026
2021-08-16 11:14:30,20.7122,55.649467,109.369812
2021-08-16 11:29:30,20.7042,55.649475,109.369858
2021-08-16 11:44:30,20.6507,55.649464,109.369858
2021-08-16 11:59:30,20.5095,55.649456,109.36985
2021-08-16 12:14:30,20.5746,55.64946,109.36985
2021-08-16 12:29:30,20.5797,55.649452,109.369881
2021-08-16 12:44:30,20.5711,55.649464,109.369865
2021-08-16 12:59:30,20.5861,55.649471,109.369865
2021-08-16 13:14:30,20.587,55.64946,109.369858
2021-08-16 13:29:30,20.5824,55.649471,109.369843
2021-08-16 13:44:30,20.5909,55.649467,109.369843
2021-08-16 13:59:30,20.6349,55.649467,109.36985
2021-08-16 14:14:30,20.756,55.649666,109.369797
2021-08-16 14:29:30,19.5969,55.629326,109.38578
2021-08-16 14:44:30,19.9021,55.595501,109.370575
2021-08-16 14:59:30,19.9174,55.561646,109.357422
2021-08-16 15:14:30,19.9251,55.528255,109.344406
2021-08-16 15:29:30,19.7255,55.494492,109.330475
2021-08-16 15:44:30,19.5224,55.460388,109.316849
2021-08-16 15:59:30,19.5506,55.426346,109.303337
2021-08-16 16:14:30,19.6071,55.392197,109.289452
2021-08-16 16:29:30,19.5867,55.358276,109.275261
2021-08-16 16:44:30,19.4715,55.324604,109.261757
2021-08-16 16:59:33,18.7984,55.290771,109.248116
2021-08-16 17:14:37,18.6488,55.25782,109.233574
2021-08-16 17:29:39,18.7718,55.225315,109.219284
2021-08-16 17:44:40,19.1393,55.192982,109.20433
2021-08-16 17:59:41,18.5615,55.159611,109.18969
2021-08-16 18:14:43,18.7932,55.125351,109.176704
2021-08-16 18:29:48,18.8612,55.091187,109.162567
2021-08-16 18:44:49,18.9991,55.057449,109.144081
2021-08-16 18:59:56,18.8564,55.024445,109.120979
2021-08-16 19:14:57,18.679,54.992386,109.094803
2021-08-16 19:30:02,18.4056,54.96014,109.068642
2021-08-16 19:45:04,18.8253,54.928314,109.04261
2021-08-16 20:00:09,18.7845,54.895973,109.01712
2021-08-16 20:15:11,18.5081,54.863739,108.989777
2021-08-16 20:30:16,18.3308,54.830872,108.962196
2021-08-16 20:45:18,17.4381,54.797459,108.933678
2021-08-16 21:00:23,17.8051,54.762791,108.90519
2021-08-16 21:15:25,17.039,54.728455,108.876366
2021-08-16 21:30:30,16.8814,54.694656,108.848885
2021-08-16 21:45:32,16.5457,54.660328,108.821022
2021-08-16 22:00:37,15.6835,54.625896,108.791916
2021-08-16 22:15:39,15.897,54.592224,108.762505
2021-08-16 22:30:44,14.7445,54.557182,108.733856
2021-08-16 22:45:46,15.7743,54.523151,108.705414
2021-08-16 23:00:51,16.9679,54.489578,108.676659
2021-08-16 23:15:53,16.747,54.455418,108.65033
2021-08-16 23:30:58,17.9455,54.421257,108.621895
2021-08-16 23:46:00,16.9991,54.387093,108.596077
2021-08-17 00:01:05,15.3712,54.353275,108.570618
2021-08-17 00:16:07,17.3004,54.319344,108.54599
2021-08-17 00:31:12,17.0049,54.285957,108.521774
2021-08-17 00:46:14,17.8036,54.252808,108.494743
2021-08-17 01:01:19,17.8897,54.219147,108.469589
2021-08-17 01:16:21,17.2897,54.18742,108.440918
2021-08-17 01:31:26,17.1671,54.15353,108.413307
2021-08-17 01:46:28,16.2162,54.120399,108.3881
2021-08-17 02:01:33,15.6021,54.090031,108.360519
2021-08-17 02:16:35,15.4749,54.056805,108.333199
2021-08-17 02:31:40,11.9496,54.022694,108.305496
2021-08-17 02:46:42,12.6052,53.989082,108.278763
2021-08-17 03:01:47,13.7152,53.956161,108.251953
2021-08-17 03:16:49,15.4679,53.923313,108.225494
2021-08-17 03:31:54,15.1054,53.89344,108.190201
2021-08-17 03:46:56,15.958,53.862877,108.155334
2021-08-17 04:02:01,16.4146,53.832798,108.119736
2021-08-17 04:17:03,14.4143,53.80328,108.084473
2021-08-17 04:32:08,14.8021,53.773476,108.049416
2021-08-17 04:47:10,13.2301,53.743881,108.01516
2021-08-17 05:02:15,12.8095,53.715862,107.982101
2021-08-17 05:17:17,12.8118,53.688164,107.949585
2021-08-17 05:32:22,12.8625,53.660473,107.91703
2021-08-17 05:47:24,12.2317,53.632469,107.884224
2021-08-17 06:02:29,11.3476,53.603989,107.850723
2021-08-17 06:17:31,12.0443,53.57547,107.817383
2021-08-17 06:32:36,10.2346,53.54668,107.784065
2021-08-17 06:47:38,11.116,53.517761,107.750107
2021-08-17 07:02:43,13.0511,53.488026,107.715858
2021-08-17 07:17:45,12.7981,53.460968,107.675858
2021-08-17 07:32:50,12.6029,53.453293,107.658997
2021-08-17 07:47:52,13.1842,53.476433,107.698456
2021-08-17 08:02:57,13.2346,53.483681,107.708946
2021-08-17 08:17:59,13.2972,53.481205,107.708107
2021-08-17 08:33:04,13.3197,53.479046,107.707375
2021-08-17 08:48:06,13.2717,53.478233,107.706299
2021-08-17 09:03:11,13.2989,53.476967,107.70623
2021-08-17 09:18:13,13.3365,53.474152,107.705109
2021-08-17 09:33:18,13.3352,53.47263,107.702911
2021-08-17 09:48:20,13.3998,53.472496,107.701439
2021-08-17 10:03:25,13.2066,53.471077,107.699875
2021-08-17 10:18:27,13.302,53.470695,107.699028
2021-08-17 10:33:32,13.3958,53.47076,107.697296
2021-08-17 10:48:34,13.3585,53.460857,107.67762
2021-08-17 11:03:39,12.3443,53.448639,107.654335
2021-08-17 11:18:41,13.1583,53.449707,107.653175
2021-08-17 11:33:46,13.1198,53.451099,107.651474
2021-08-17 11:48:48,13.0937,53.452068,107.65007
2021-08-17 12:03:53,13.1183,53.453083,107.648636
2021-08-17 12:18:55,13.1234,53.454628,107.646736
2021-08-17 12:34:00,13.401,53.455811,107.645065
2021-08-17 12:49:02,13.6568,53.456451,107.643463
2021-08-17 13:04:07,13.6726,53.457272,107.641838
2021-08-17 13:19:09,14.0695,53.439526,107.610413
2021-08-17 13:34:14,14.5235,53.414898,107.570877
2021-08-17 13:49:16,14.3438,53.390541,107.532341
2021-08-17 14:04:21,14.7828,53.367867,107.491547
2021-08-17 14:19:23,14.0303,53.348148,107.447136
2021-08-17 14:34:28,13.7938,53.328182,107.402496
2021-08-17 14:49:30,16.0052,53.308975,107.355515
2021-08-17 15:04:35,15.436,53.289955,107.310349
2021-08-17 15:19:37,15.134,53.289009,107.310112
2021-08-17 15:34:42,15.2471,53.287857,107.309494
2021-08-17 15:49:52,15.5708,53.286564,107.309425
2021-08-17 16:04:54,16.196,53.285629,107.308891
2021-08-17 16:19:59,15.4833,53.275101,107.307129
2021-08-17 16:35:01,16.1006,53.23954,107.304588
2021-08-17 16:50:06,16.1096,53.205166,107.312386
2021-08-17 17:05:08,16.3138,53.19471,107.325363
2021-08-17 17:20:13,16.153,53.194489,107.325424
2021-08-17 17:35:15,16.0869,53.194519,107.325348
2021-08-17 17:50:20,16.1829,53.194527,107.32534
2021-08-17 18:05:22,16.0686,53.194565,107.325287
2021-08-17 18:20:27,16.1614,53.194561,107.325294
2021-08-17 18:35:29,16.093,53.194584,107.325279
2021-08-17 18:50:34,15.7921,53.194603,107.325272
2021-08-17 19:05:36,15.9624,53.197227,107.312866
2021-08-17 19:20:41,15.3805,53.192017,107.254814
2021-08-17 19:35:43,15.7775,53.182415,107.199379
2021-08-17 19:50:48,15.8196,53.171497,107.144951
2021-08-17 20:05:50,15.5381,53.159649,107.088737
2021-08-17 20:20:54,16.6671,53.146439,107.033379
2021-08-17 20:35:57,16.8033,53.131157,106.979202
2021-08-17 20:51:02,16.5791,53.107235,106.934601
2021-08-17 21:06:04,16.891,53.077587,106.899231
2021-08-17 21:21:09,16.8428,53.042519,106.889839
2021-08-17 21:36:11,16.9642,53.021343,106.889603
2021-08-17 21:51:16,16.9016,53.021027,106.889656
2021-08-17 22:06:18,16.9483,53.020969,106.889381
2021-08-17 22:21:23,16.9128,53.020969,106.889359
2021-08-17 22:36:25,16.9104,53.020985,106.889313
2021-08-17 22:51:30,16.9199,53.020973,106.889336
2021-08-17 23:06:32,16.8943,53.020962,106.889351
2021-08-17 23:21:37,16.8914,53.021008,106.889244
2021-08-17 23:36:39,16.884,53.021015,106.889214
2021-08-17 23:51:44,16.8745,53.021019,106.889214
2021-08-18 00:06:46,16.8632,53.021,106.889267
2021-08-18 00:21:51,16.856,53.020988,106.889267
2021-08-18 00:36:53,16.8365,53.020973,106.889343
2021-08-18 00:51:58,16.826,53.020966,106.889359
2021-08-18 01:07:00,16.8213,53.020973,106.889351
2021-08-18 01:22:05,16.8167,53.020988,106.889397
2021-08-18 01:37:07,16.8099,53.020969,106.889397
2021-08-18 01:52:12,16.8118,53.02095,106.889427
2021-08-18 02:07:14,16.8024,53.020973,106.889381
2021-08-18 02:22:19,16.7954,53.020977,106.889381
2021-08-18 02:37:21,16.7818,53.020958,106.889481
2021-08-18 02:52:26,16.819,53.020939,106.88945
2021-08-18 03:07:28,16.81,53.020943,106.88945
2021-08-18 03:22:33,16.8191,53.02095,106.889397
2021-08-18 03:37:35,16.8208,53.020988,106.889297
2021-08-18 03:52:40,16.8249,53.020981,106.88932
2021-08-18 04:07:42,16.8199,53.020977,106.889343
2021-08-18 04:22:47,16.8137,53.021008,106.889252
2021-08-18 04:37:49,16.8107,53.020977,106.889343
2021-08-18 04:52:54,16.7975,53.020966,106.889297
2021-08-18 05:07:56,16.8005,53.020969,106.889313
2021-08-18 05:23:01,16.7975,53.020996,106.889236
2021-08-18 05:38:03,16.7898,53.021004,106.889236
2021-08-18 05:53:08,16.7759,53.021004,106.889229
2021-08-18 06:08:10,16.7731,53.021,106.889259
2021-08-18 06:23:15,16.7473,53.021614,106.890053
2021-08-18 06:38:17,16.6458,53.012592,106.919296
2021-08-18 06:53:22,16.2034,52.984272,106.95192
2021-08-18 07:08:24,16.2708,52.956429,106.986214
2021-08-18 07:23:29,16.3408,52.928841,107.01992
2021-08-18 07:38:31,16.372,52.901192,107.053909
2021-08-18 07:53:36,14.2172,52.873798,107.087334
2021-08-18 08:08:38,15.6605,52.84713,107.119812
2021-08-18 08:23:43,15.6017,52.820927,107.151062
2021-08-18 08:38:45,15.6696,52.795261,107.182755
2021-08-18 08:53:50,15.439,52.769497,107.215103
2021-08-18 09:08:52,14.42,52.743233,107.24572
2021-08-18 09:23:57,9.8997,52.715904,107.273544
2021-08-18 09:38:59,9.4207,52.687645,107.303032
2021-08-18 09:54:04,9.802,52.662937,107.335052
2021-08-18 10:09:06,8.7404,52.653702,107.347481
2021-08-18 10:24:11,8.8446,52.65237,107.34304
2021-08-18 10:39:13,8.6835,52.656338,107.350319
2021-08-18 10:54:18,8.7087,52.65514,107.347534
2021-08-18 11:09:20,8.8476,52.653187,107.344307
2021-08-18 11:24:25,8.6765,52.649906,107.336357
2021-08-18 11:39:27,8.644,52.646954,107.332451
2021-08-18 11:54:32,7.9811,52.627182,107.351311
2021-08-18 12:09:34,8.193,52.627045,107.351471
2021-08-18 12:24:39,8.5584,52.627037,107.35144
2021-08-18 12:39:41,8.9,52.627026,107.351448
2021-08-18 12:54:46,9.0597,52.627026,107.351471
2021-08-18 13:09:48,8.6201,52.627018,107.351524
2021-08-18 13:24:53,8.4609,52.627033,107.351494
2021-08-18 13:39:55,7.3933,52.634975,107.347893
2021-08-18 13:54:56,8.8579,52.65612,107.34938
2021-08-18 14:09:59,8.7249,52.655212,107.350121
2021-08-18 14:24:59,8.9363,52.655502,107.350174
2021-08-18 14:40:04,8.9482,52.655163,107.349274
2021-08-18 14:55:06,8.9085,52.654785,107.349106
2021-08-18 15:10:11,9.0032,52.654633,107.350174
2021-08-18 15:25:13,9.1024,52.655987,107.349289
2021-08-18 15:40:18,9.0961,52.655663,107.349831
2021-08-18 15:55:20,9.0617,52.655235,107.350494
2021-08-18 16:10:25,9.1049,52.65424,107.352325
2021-08-18 16:25:27,9.0646,52.653454,107.353912
2021-08-18 16:40:32,9.126,52.65556,107.350273
2021-08-18 16:55:41,9.4026,52.655476,107.351097
2021-08-18 17:10:52,9.3427,52.654495,107.352432
2021-08-18 17:25:54,9.456,52.654694,107.35051
2021-08-18 17:40:59,9.5757,52.655575,107.347862
2021-08-18 17:56:01,9.638,52.655857,107.348396
2021-08-18 18:11:06,9.6138,52.655636,107.348
2021-08-18 18:26:08,9.6687,52.655518,107.346825
2021-08-18 18:41:13,9.7448,52.655529,107.345184
2021-08-18 18:56:15,9.7388,52.655899,107.351013
2021-08-18 19:11:17,9.6782,52.655491,107.349525
2021-08-18 19:26:17,9.6516,52.655403,107.348763
2021-08-18 19:41:19,9.7728,52.655441,107.348045
2021-08-18 19:56:24,9.5363,52.649113,107.333435
2021-08-18 20:11:26,9.3135,52.646049,107.330719
2021-08-18 20:26:31,9.4264,52.646664,107.33168
2021-08-18 20:41:31,9.5526,52.647511,107.332527
2021-08-18 20:56:38,9.6744,52.64851,107.333099
2021-08-18 21:11:40,9.7722,52.649399,107.332825
2021-08-18 21:26:45,8.9714,52.626846,107.319778
2021-08-18 21:41:47,7.8326,52.619713,107.319176
2021-08-18 21:56:52,7.7715,52.619682,107.320808
2021-08-18 22:11:54,7.7283,52.619938,107.322479
2021-08-18 22:26:59,7.7155,52.620159,107.324432
2021-08-18 22:42:01,7.8285,52.620567,107.326347
2021-08-18 22:57:06,7.9844,52.621185,107.327599
2021-08-18 23:12:08,8.0142,52.621952,107.329216
2021-08-18 23:27:13,8.1127,52.622623,107.3302
2021-08-18 23:42:15,8.2659,52.623005,107.331635
2021-08-18 23:57:20,8.3402,52.623333,107.33326
2021-08-19 00:12:22,8.4475,52.62394,107.335274
2021-08-19 00:27:27,8.5078,52.62598,107.330162
2021-08-19 00:42:29,8.5283,52.626804,107.330078
2021-08-19 00:57:34,8.7736,52.62788,107.331772
2021-08-19 01:12:36,8.5564,52.628887,107.333839
2021-08-19 01:27:41,8.4022,52.629475,107.335907
2021-08-19 01:42:43,8.5046,52.630169,107.3386
2021-08-19 01:57:48,8.5392,52.63092,107.340652
2021-08-19 02:12:50,8.6237,52.631969,107.343117
2021-08-19 02:27:55,8.6915,52.632904,107.345932
2021-08-19 02:42:57,8.715,52.633572,107.348549
2021-08-19 02:58:02,8.6638,52.634537,107.352325
2021-08-19 03:13:04,8.6377,52.634926,107.354988
2021-08-19 03:28:09,8.7273,52.635262,107.357658
2021-08-19 03:43:11,8.7609,52.635571,107.359329
2021-08-19 03:58:16,8.8134,52.635624,107.361099
2021-08-19 04:13:18,8.8852,52.635593,107.362732
2021-08-19 04:28:23,9.3406,52.635616,107.360168
2021-08-19 04:43:25,9.575,52.640011,107.347458
2021-08-19 04:58:30,9.5148,52.640789,107.349884
2021-08-19 05:13:32,9.5951,52.641544,107.352524
2021-08-19 05:28:37,9.5631,52.641975,107.354401
2021-08-19 05:43:39,9.6264,52.643295,107.356926
2021-08-19 05:58:44,9.5419,52.644489,107.359734
2021-08-19 06:13:46,9.6125,52.645226,107.362045
2021-08-19 06:28:51,9.235,52.645618,107.365486
2021-08-19 06:43:53,9.2501,52.645897,107.367752
2021-08-19 06:58:58,9.094,52.646091,107.37159
2021-08-19 07:14:00,9.8477,52.652122,107.355629
2021-08-19 07:29:05,9.8643,52.654362,107.357872
2021-08-19 07:44:07,9.7633,52.655361,107.36219
2021-08-19 07:59:12,9.628,52.656094,107.367592
2021-08-19 08:14:14,9.8761,52.652622,107.351929
2021-08-19 08:29:19,10.0101,52.645203,107.329018
2021-08-19 08:44:21,9.9831,52.645817,107.332146
2021-08-19 08:59:26,9.9713,52.64658,107.336563
2021-08-19 09:14:28,9.9528,52.647129,107.339638
2021-08-19 09:29:33,10.1622,52.646679,107.325996
2021-08-19 09:44:35,10.1371,52.64613,107.330475
2021-08-19 09:59:40,10.1065,52.646713,107.335472
2021-08-19 10:14:42,10.1284,52.646805,107.336655
2021-08-19 10:29:47,10.1294,52.647366,107.342026
2021-08-19 10:44:49,10.3273,52.646099,107.328674
2021-08-19 10:59:54,10.2862,52.646198,107.333412
2021-08-19 11:14:56,10.2661,52.647068,107.3377
2021-08-19 11:30:01,10.2333,52.647369,107.342285
2021-08-19 11:45:03,10.2763,52.64669,107.347069
2021-08-19 12:00:08,10.238,52.646194,107.330132
2021-08-19 12:15:10,10.302,52.646122,107.330902
2021-08-19 12:30:15,10.293,52.646542,107.334724
2021-08-19 12:45:17,10.2524,52.646156,107.332443
2021-08-19 13:00:22,10.2079,52.646683,107.334885
2021-08-19 13:15:24,10.1618,52.646336,107.329941
2021-08-19 13:30:26,10.1385,52.645985,107.331238
2021-08-19 13:45:26,9.9523,52.646942,107.335342
2021-08-19 14:00:28,10.0245,52.648018,107.337357
2021-08-19 14:15:30,10.0444,52.648525,107.342369
2021-08-19 14:30:30,10.2015,52.646927,107.325531
2021-08-19 14:45:31,10.1472,52.646389,107.330475
2021-08-19 15:00:37,10.1614,52.644863,107.325417
2021-08-19 15:15:39,10.6885,52.633545,107.277351
2021-08-19 15:30:44,10.5056,52.621899,107.228622
2021-08-19 15:45:46,10.0997,52.609432,107.182182
2021-08-19 16:00:51,10.7509,52.597126,107.135437
2021-08-19 16:15:53,10.4198,52.584385,107.087852
2021-08-19 16:30:58,11.687,52.571739,107.040848
2021-08-19 16:46:00,12.4235,52.558384,106.992172
2021-08-19 17:01:05,13.2302,52.545094,106.94294
2021-08-19 17:16:07,13.0565,52.533154,106.893105
2021-08-19 17:31:12,13.6457,52.521702,106.843338
2021-08-19 17:46:14,14.2027,52.51025,106.793816
2021-08-19 18:01:19,13.8901,52.498802,106.744408
2021-08-19 18:16:21,13.1998,52.487885,106.694687
2021-08-19 18:31:26,12.7318,52.471912,106.647758
2021-08-19 18:46:28,13.2339,52.454388,106.602203
2021-08-19 19:01:33,13.637,52.446911,106.550369
2021-08-19 19:16:35,13.5188,52.439411,106.497658
2021-08-19 19:31:40,13.2646,52.428139,106.445206
2021-08-19 19:46:42,13.1153,52.415764,106.39444
2021-08-19 20:01:47,13.344,52.403225,106.343605
2021-08-19 20:16:49,13.0188,52.390865,106.29319
2021-08-19 20:31:54,13.3538,52.371216,106.250832
2021-08-19 20:46:56,13.6721,52.348526,106.212311
2021-08-19 21:02:01,14.3547,52.325146,106.175278
2021-08-19 21:17:03,13.9953,52.312546,106.168465
2021-08-19 21:32:08,13.8344,52.312523,106.168472
2021-08-19 21:47:10,13.6757,52.312481,106.168472
2021-08-19 22:02:15,13.9307,52.312492,106.168442
2021-08-19 22:17:17,13.9751,52.312477,106.168465
2021-08-19 22:32:22,13.988,52.312538,106.168312
2021-08-19 22:47:24,13.9966,52.312572,106.168259
2021-08-19 23:02:29,14.0167,52.312572,106.167999
2021-08-19 23:17:31,14.1511,52.313259,106.168045
2021-08-19 23:32:36,14.2189,52.314552,106.16893
2021-08-19 23:47:38,14.2489,52.316429,106.170151
2021-08-20 00:02:43,14.2589,52.317654,106.171783
2021-08-20 00:17:45,14.2384,52.318302,106.173386
2021-08-20 00:32:50,14.1945,52.318748,106.175697
2021-08-20 00:47:52,14.1687,52.31926,106.177704
2021-08-20 01:02:57,14.1535,52.319794,106.179749
2021-08-20 01:17:59,13.8085,52.308495,106.161598
2021-08-20 01:33:04,13.332,52.280548,106.131981
2021-08-20 01:48:06,13.2627,52.251308,106.103806
2021-08-20 02:03:11,12.1579,52.222225,106.076134
2021-08-20 02:18:13,12.2772,52.194523,106.04744
2021-08-20 02:33:18,12.1686,52.167152,106.019463
2021-08-20 02:48:20,11.5084,52.140217,105.992477
2021-08-20 03:03:25,10.9886,52.10873,105.983002
2021-08-20 03:18:27,10.153,52.074631,105.987106
2021-08-20 03:33:32,9.8326,52.040218,105.992737
2021-08-20 03:48:34,10.0752,52.011482,105.968948
2021-08-20 04:03:39,9.6453,51.983715,105.941383
2021-08-20 04:18:41,9.895,51.952217,105.950966
2021-08-20 04:33:46,10.6913,51.925873,105.930603
2021-08-20 04:48:48,9.4109,51.911385,105.885101
2021-08-20 05:03:53,10.2985,51.89703,105.838821
2021-08-20 05:18:55,11.0981,51.882473,105.792824
2021-08-20 05:34:00,11.37,51.867931,105.746468
2021-08-20 05:49:02,11.1974,51.852921,105.700089
2021-08-20 06:04:07,10.1774,51.838215,105.653175
2021-08-20 06:19:09,10.2523,51.823017,105.606346
2021-08-20 06:34:14,11.2831,51.808083,105.558731
2021-08-20 06:49:16,10.9679,51.792454,105.510254
2021-08-20 07:04:21,11.6704,51.7771,105.460587
2021-08-20 07:19:23,11.8565,51.761318,105.410202
2021-08-20 07:34:28,11.8492,51.745461,105.35955
2021-08-20 07:49:30,12.1547,51.72982,105.308578
2021-08-20 08:04:35,12.8403,51.715145,105.257339
2021-08-20 08:19:37,13.2856,51.700333,105.206055
2021-08-20 08:34:42,12.7447,51.684669,105.153465
2021-08-20 08:49:44,11.5352,51.669079,105.10083
2021-08-20 09:04:49,12.5949,51.654247,105.048889
2021-08-20 09:19:51,13.6806,51.640022,104.997231
2021-08-20 09:34:56,14.2631,51.627041,104.945313
2021-08-20 09:49:58,14.3383,51.615345,104.897102
2021-08-20 10:05:03,14.1808,51.612782,104.892838
2021-08-20 10:20:05,14.0459,51.613396,104.895134
2021-08-20 10:35:10,14.5053,51.613266,104.895828
2021-08-20 10:50:12,14.244,51.609291,104.893402
2021-08-20 11:05:17,14.5086,51.611252,104.899055
2021-08-20 11:20:19,14.2577,51.604427,104.894722
2021-08-20 11:35:24,14.4935,51.610924,104.900063
2021-08-20 11:50:26,14.8002,51.610157,104.899071
2021-08-20 12:05:31,14.7939,51.609676,104.899162
2021-08-20 12:20:33,14.9058,51.633186,104.893852
2021-08-20 12:35:38,14.9257,51.66832,104.887177
2021-08-20 12:50:40,14.1712,51.702919,104.880829
2021-08-20 13:05:45,15.522,51.737682,104.874985
2021-08-20 13:20:47,14.9659,51.772327,104.869713
2021-08-20 13:35:52,14.3876,51.806828,104.864845
2021-08-20 13:50:54,13.8832,51.839939,104.867546
2021-08-20 14:05:59,13.7147,51.847973,104.870705
2021-09-17 15:35:52,11.6426,51.847939,104.870789
2021-09-17 15:50:57,11.3108,51.841896,104.847038
2021-09-17 16:05:59,11.2564,51.831951,104.803268
2021-09-17 16:21:04,11.1466,51.820305,104.756744
2021-09-17 16:36:05,11.1617,51.806618,104.705704
2021-09-17 16:51:11,11.2817,51.79277,104.65419
2021-09-17 17:06:13,11.2279,51.775639,104.6045
2021-09-17 17:21:18,11.2573,51.754456,104.558472
2021-09-17 17:36:19,10.7936,51.738022,104.517403
2021-09-17 17:51:24,11.1989,51.761753,104.475418
2021-09-17 18:06:27,11.4487,51.785145,104.434654
2021-09-17 18:21:32,11.3149,51.772038,104.394165
2021-09-17 18:36:33,10.6786,51.748333,104.358063
2021-09-17 18:51:39,9.9891,51.724453,104.323967
2021-09-17 19:06:45,10.4965,51.744686,104.283401
2021-09-17 19:21:47,11.3267,51.768383,104.244095
2021-09-17 19:36:52,11.6957,51.762306,104.204033
2021-09-17 19:51:53,11.2372,51.736103,104.166595
2021-09-17 20:06:58,10.9919,51.716839,104.128403
2021-09-17 20:22:00,11.2577,51.734436,104.079094
2021-09-17 20:37:06,11.8973,51.746113,104.033272
2021-09-17 20:52:07,11.3744,51.715336,104.008057
2021-09-17 21:07:12,11.3414,51.698051,103.975105
2021-09-17 21:22:14,11.4624,51.715374,103.926102
2021-09-17 21:37:20,12.0858,51.717339,103.888748
2021-09-17 21:52:21,11.9685,51.684685,103.875237
2021-09-17 22:07:27,12.0292,51.700817,103.837334
2021-09-17 22:22:29,12.049,51.715778,103.79644
2021-09-17 22:37:34,12.125,51.702133,103.748451
2021-09-17 22:52:36,12.0318,51.687481,103.751404
2021-09-17 23:07:40,12.0025,51.6707,103.793243
2021-09-17 23:22:42,11.8083,51.639568,103.805893
2021-09-17 23:37:48,11.9281,51.653332,103.839958
2021-09-17 23:52:50,11.9384,51.672897,103.876266
2021-09-18 00:07:55,11.908,51.670803,103.879318
2021-09-18 00:22:57,11.9093,51.668964,103.876266
2021-09-18 00:38:02,11.9008,51.667473,103.873383
2021-09-18 00:53:04,11.8939,51.666164,103.871193
2021-09-18 01:08:09,11.8876,51.664516,103.869682
2021-09-18 01:23:10,11.8766,51.661934,103.868195
2021-09-18 01:38:15,11.892,51.66526,103.876266
2021-09-18 01:53:17,11.9514,51.683292,103.895554
2021-09-18 02:08:23,11.9865,51.682701,103.899094
2021-09-18 02:23:25,11.9853,51.681225,103.897316
2021-09-18 02:38:30,11.966,51.679558,103.895462
2021-09-18 02:53:32,11.9498,51.67783,103.893318
2021-09-18 03:08:36,11.9331,51.675728,103.890953
2021-09-18 03:23:39,11.9399,51.674114,103.888908
2021-09-18 03:38:43,11.9252,51.672272,103.887245
2021-09-18 03:53:45,11.9078,51.669586,103.886284
2021-09-18 04:08:51,11.9058,51.665672,103.885155
2021-09-18 04:23:52,11.9344,51.661594,103.883537
2021-09-18 04:38:57,11.9113,51.658493,103.881927
2021-09-18 04:53:59,11.9182,51.654408,103.879707
2021-09-18 05:09:04,11.9169,51.651272,103.877586
2021-09-18 05:24:06,11.9232,51.648682,103.874962
2021-09-18 05:39:12,11.9222,51.646275,103.872169
2021-09-18 05:54:14,11.9007,51.643795,103.869102
2021-09-18 06:09:18,11.882,51.641457,103.866005
2021-09-18 06:24:20,11.8727,51.639118,103.863457
2021-09-18 06:39:25,11.8575,51.637028,103.861374
2021-09-18 06:54:27,11.8341,51.634804,103.858147
2021-09-18 07:09:33,11.783,51.63316,103.855377
2021-09-18 07:24:34,11.7092,51.631901,103.855659
2021-09-18 07:39:39,11.9197,51.658298,103.865669
2021-09-18 07:54:41,11.9769,51.673901,103.871506
2021-09-18 08:09:46,11.9818,51.673016,103.870338
2021-09-18 08:24:48,12.0245,51.677391,103.873016
2021-09-18 08:39:53,12.0128,51.678707,103.874374
2021-09-18 08:54:56,12.0219,51.677719,103.873657
2021-09-18 09:10:01,12.0144,51.677124,103.872719
2021-09-18 09:25:02,12.0092,51.676479,103.871696
2021-09-18 09:40:08,12.0308,51.674934,103.871078
2021-09-18 09:55:10,12.0259,51.673267,103.868324
2021-09-18 10:10:15,12.0342,51.671543,103.86525
2021-09-18 10:25:17,12.039,51.670254,103.862083
2021-09-18 10:40:22,12.0371,51.670471,103.8647
2021-09-18 10:55:24,12.0401,51.677814,103.873543
2021-09-18 11:10:28,12.0394,51.676552,103.871025
2021-09-18 11:25:30,12.0464,51.665394,103.877983
2021-09-18 11:40:35,11.9071,51.634262,103.903885
2021-09-18 11:55:41,11.2333,51.610989,103.937592
2021-09-18 12:10:43,11.1259,51.616131,103.993828
2021-09-18 12:25:49,11.3212,51.605213,104.03614
2021-09-18 12:40:51,11.507,51.574085,104.060249
2021-09-18 12:55:55,11.5229,51.564384,104.098831
2021-09-18 13:10:57,11.6391,51.574207,104.151688
