Time,T,Lat,Lon,Image Time,Image T,MODIS,Day/Night
2024-09-07 11:22:00+08:00,14.39475,51.60706,104.90076,2024-09-07 03:24:00+00:00,10.810000000000002,MOD21_Terra,Day
2024-09-20 11:42:00+08:00,13.439,51.59473,105.11104,2024-09-20 03:48:00+00:00,13.170000000000016,MOD21_Terra,Day
2024-09-21 10:56:00+08:00,9.6052,51.86309,105.27951,2024-09-21 03:00:00+00:00,11.910000000000023,MOD21_Terra,Day
2024-09-23 10:32:00+08:00,10.08825,52.79325,107.12144,2024-09-23 02:36:00+00:00,11.370000000000005,MOD21_Terra,Day
2024-09-24 10:58:00+08:00,11.4343,53.19576,107.80793,2024-09-24 03:12:00+00:00,11.890000000000043,MOD21_Terra,Day
2024-09-27 11:25:00+08:00,11.77575,55.29613,109.64962,2024-09-27 03:36:00+00:00,11.470000000000027,MOD21_Terra,Day
2024-09-28 12:09:00+08:00,11.14525,55.64948,109.36986,2024-09-28 04:24:00+00:00,7.090000000000032,MOD21_Terra,Day
2024-09-29 11:17:00+08:00,11.4452,55.36086,109.81653,2024-09-29 03:24:00+00:00,10.510000000000048,MOD21_Terra,Day
2024-10-02 11:38:00+08:00,10.03765,51.84796,104.87072,2024-10-02 03:48:00+00:00,12.150000000000034,MOD21_Terra,Day
2021-05-27 14:18:04+08:00,1.9312,52.414913,106.48082,2021-05-27 06:24:00+00:00,3.230000000000018,MOD21_Aqua,Day
2021-05-29 13:28:45+08:00,3.2008,52.256779,105.708267,2021-05-29 05:24:00+00:00,1.3700000000000043,MOD21_Aqua,Day
2021-06-02 12:53:14+08:00,2.6089,51.677547,103.861679,2021-06-02 05:00:00+00:00,4.550000000000011,MOD21_Aqua,Day
2021-06-03 19:00:05+08:00,2.9445,51.748051,104.962433,2021-06-03 11:12:00+00:00,4.230000000000018,MOD21_Aqua,Day
2021-06-04 16:35:41+08:00,2.7024,51.777668,105.369797,2021-06-04 08:48:00+00:00,3.330000000000041,MOD21_Aqua,Day
2021-06-05 13:21:33+08:00,2.9311,52.342697,106.06395,2021-06-05 05:36:00+00:00,2.730000000000018,MOD21_Aqua,Day
2021-06-09 03:32:49+08:00,1.9104,53.473923,108.084465,2021-06-08 19:36:00+00:00,3.430000000000007,MOD21_Aqua,Day
2021-06-09 22:07:09+08:00,1.8755,54.449516,109.090096,2021-06-09 14:00:00+00:00,0.4500000000000455,MOD21_Aqua,Day
2021-06-12 13:34:37+08:00,9.3449,53.764957,109.026695,2021-06-12 05:36:00+00:00,7.370000000000003,MOD21_Aqua,Day
2021-06-13 14:10:28+08:00,3.3806,52.30125,106.181129,2021-06-13 06:24:00+00:00,8.230000000000018,MOD21_Aqua,Day
2021-07-10 02:55:11+08:00,5.8936,51.611862,104.909317,2021-07-09 19:00:00+00:00,3.4700000000000277,MOD21_Aqua,Day
2021-07-10 13:27:33+08:00,14.2745,52.24358,106.178596,2021-07-10 05:36:00+00:00,9.050000000000011,MOD21_Aqua,Day
2021-07-13 14:24:15+08:00,12.303,55.638424,109.897408,2021-07-13 06:36:00+00:00,24.29000000000002,MOD21_Aqua,Day
2021-07-16 13:09:31+08:00,17.3995,52.417435,106.498123,2021-07-16 05:24:00+00:00,17.750000000000057,MOD21_Aqua,Day
2021-07-24 17:57:27+08:00,14.4773,51.645527,104.227829,2021-07-24 10:12:00+00:00,17.010000000000048,MOD21_Aqua,Day
2021-07-25 15:02:27+08:00,14.7264,51.572807,104.605827,2021-07-25 07:12:00+00:00,15.450000000000044,MOD21_Aqua,Day
2021-07-26 13:52:37+08:00,15.7343,51.527081,104.715942,2021-07-26 06:00:00+00:00,15.670000000000016,MOD21_Aqua,Day
2021-07-27 13:11:57+08:00,9.548,51.771381,105.360077,2021-07-27 05:12:00+00:00,11.130000000000052,MOD21_Aqua,Day
2021-07-28 16:33:19+08:00,8.9698,52.895061,107.532448,2021-07-28 08:48:00+00:00,12.910000000000023,MOD21_Aqua,Day
2021-07-29 18:24:15+08:00,9.6083,53.941883,108.431519,2021-07-29 10:36:00+00:00,16.03000000000003,MOD21_Aqua,Day
2021-07-30 13:28:42+08:00,10.6737,54.620239,109.117462,2021-07-30 05:36:00+00:00,12.190000000000056,MOD21_Aqua,Day
2021-07-31 13:49:05+08:00,13.5785,55.649464,109.369881,2021-07-31 06:00:00+00:00,19.590000000000032,MOD21_Aqua,Day
2021-08-01 13:09:21+08:00,9.873,53.682709,108.660881,2021-08-01 05:24:00+00:00,20.63000000000005,MOD21_Aqua,Day
2021-08-02 14:00:00+08:00,9.2723,53.492443,108.074753,2021-08-02 06:00:00+00:00,9.090000000000032,MOD21_Aqua,Day
2021-08-03 13:20:26+08:00,13.1585,52.698875,106.690971,2021-08-03 05:12:00+00:00,12.57000000000005,MOD21_Aqua,Day
2021-08-04 14:11:16+08:00,8.6225,51.786949,105.572319,2021-08-04 06:00:00+00:00,6.07000000000005,MOD21_Aqua,Day
2021-08-12 13:10:34+08:00,13.1955,52.008751,105.415543,2021-08-12 05:12:00+00:00,12.590000000000032,MOD21_Aqua,Day
2021-08-13 13:31:24+08:00,13.9155,53.268475,108.271355,2021-08-13 05:36:00+00:00,15.83000000000004,MOD21_Aqua,Day
2021-08-14 13:21:56+08:00,15.161,53.434021,108.62574,2021-08-14 05:24:00+00:00,17.49000000000001,MOD21_Aqua,Day
2021-08-15 13:26:38+08:00,18.0033,55.520153,109.775894,2021-08-15 05:36:00+00:00,21.650000000000038,MOD21_Aqua,Day
2021-08-17 13:19:09+08:00,14.0695,53.439526,107.610413,2021-08-17 05:24:00+00:00,10.490000000000007,MOD21_Aqua,Day
2021-08-20 12:20:33+08:00,14.9058,51.633186,104.893852,2021-08-20 04:24:00+00:00,18.71000000000004,MOD21_Aqua,Day
2021-09-19 12:31:22+08:00,10.88,51.590698,105.117813,2021-09-19 04:36:00+00:00,13.390000000000043,MOD21_Aqua,Day
2021-09-20 13:06:57+08:00,9.9345,51.856289,105.270309,2021-09-20 05:12:00+00:00,10.090000000000032,MOD21_Aqua,Day
2021-09-22 13:33:06+08:00,9.8737,53.050064,107.422928,2021-09-22 05:36:00+00:00,10.870000000000005,MOD21_Aqua,Day
2021-09-23 12:08:22+08:00,9.9279,53.193756,107.806252,2021-09-23 04:12:00+00:00,10.190000000000056,MOD21_Aqua,Day
2021-09-27 13:15:34+08:00,8.8557,54.501568,109.087547,2021-09-27 05:24:00+00:00,7.170000000000016,MOD21_Aqua,Day
2021-10-17 12:56:57+08:00,5.6779,52.662315,106.85141,2021-10-17 05:00:00+00:00,4.210000000000036,MOD21_Aqua,Day
2021-10-18 13:31:54+08:00,5.9784,52.776875,107.615379,2021-10-18 05:36:00+00:00,6.690000000000055,MOD21_Aqua,Day
2021-10-19 14:22:45+08:00,6.7238,53.463455,108.108353,2021-10-19 06:24:00+00:00,7.050000000000011,MOD21_Aqua,Day
2021-10-20 13:12:56+08:00,8.5529,53.169392,106.962418,2021-10-20 05:24:00+00:00,8.910000000000025,MOD21_Aqua,Day
2021-10-21 14:03:25+08:00,7.2246,52.087009,105.640022,2021-10-21 06:12:00+00:00,6.3700000000000045,MOD21_Aqua,Day
2021-10-22 13:08:45+08:00,6.1591,51.983307,105.475113,2021-10-22 05:12:00+00:00,5.250000000000057,MOD21_Aqua,Day
2022-06-03 03:16:21+08:00,3.0441,51.603439,104.779953,2022-06-02 19:24:00+00:00,4.03000000000003,MOD21_Aqua,Day
2022-06-04 13:33:05+08:00,3.5638,51.92889,105.628113,2022-06-04 05:48:00+00:00,3.830000000000041,MOD21_Aqua,Day
2022-06-06 03:57:13+08:00,3.0306,52.973991,106.991585,2022-06-05 20:00:00+00:00,4.210000000000036,MOD21_Aqua,Day
2022-06-06 19:32:31+08:00,4.4786,53.416237,108.841774,2022-06-06 11:36:00+00:00,5.090000000000032,MOD21_Aqua,Day
2022-06-09 19:20:28+08:00,3.1447,55.295036,109.70739,2022-06-09 11:24:00+00:00,7.230000000000018,MOD21_Aqua,Day
2022-06-10 18:55:56+08:00,3.0092,55.468765,109.60463,2022-06-10 11:00:00+00:00,3.910000000000025,MOD21_Aqua,Day
2022-06-11 13:45:17+08:00,2.8455,54.213879,108.544136,2022-06-11 05:48:00+00:00,4.4500000000000455,MOD21_Aqua,Day
2022-06-12 12:50:38+08:00,3.4664,53.240353,107.256706,2022-06-12 05:00:00+00:00,12.050000000000011,MOD21_Aqua,Day
2022-07-28 12:55:54+08:00,16.1024,51.545174,104.294899,2022-07-28 05:00:00+00:00,16.410000000000025,MOD21_Aqua,Day
2022-07-29 13:23:45+08:00,10.4286,51.721531,104.988228,2022-07-29 05:36:00+00:00,11.750000000000057,MOD21_Aqua,Day
2022-07-30 14:14:24+08:00,15.1043,51.640842,104.672478,2022-07-30 06:24:00+00:00,13.07000000000005,MOD21_Aqua,Day
2022-07-31 13:24:30+08:00,14.2935,52.339687,106.066345,2022-07-31 05:24:00+00:00,12.870000000000005,MOD21_Aqua,Day
2022-08-01 12:30:01+08:00,10.5283,53.019012,107.455872,2022-08-01 04:36:00+00:00,11.83000000000004,MOD21_Aqua,Day
2022-08-03 04:15:19+08:00,12.0475,54.409679,109.357666,2022-08-02 20:24:00+00:00,-1.1299999999999957,MOD21_Aqua,Day
2022-08-04 01:05:05+08:00,14.8746,55.532139,109.394135,2022-08-03 17:12:00+00:00,15.130000000000052,MOD21_Aqua,Day
2022-08-04 13:22:50+08:00,15.9151,55.65155,109.37207,2022-08-04 05:36:00+00:00,15.930000000000009,MOD21_Aqua,Day
